,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
621,5,110,80,65,6.5,1000,35,0,14
622,5,115,80,65,6.5,1000,35,0,14
623,5,120,80,65,6.5,1000,35,0,14
624,3,20,15,20,5.5,700,25,9,17
625,3,25,15,20,5.5,700,25,9,17
626,3,30,15,20,5.5,700,25,9,17
627,3,20,20,25,6.0,800,30,9,17
628,3,25,20,25,6.0,800,30,9,17
629,3,30,20,25,6.0,800,30,9,17
630,3,20,15,25,6.5,900,25,9,17
631,3,25,15,25,6.5,900,25,9,17
632,3,30,15,25,6.5,900,25,9,17
633,3,20,20,20,5.5,1000,30,9,17
634,3,25,20,20,5.5,1000,30,9,17
635,3,30,20,20,5.5,1000,30,9,17
636,3,25,20,30,6.0,700,25,9,17
637,3,30,20,30,6.0,700,25,9,17
638,3,35,20,30,6.0,700,25,9,17
639,3,25,25,35,6.5,800,30,9,17
640,3,30,25,35,6.5,800,30,9,17
641,3,35,25,35,6.5,800,30,9,17
642,3,25,30,40,5.5,900,25,9,17
643,3,30,30,40,5.5,900,25,9,17
644,3,35,30,40,5.5,900,25,9,7
645,3,25,20,35,6.0,1000,30,9,7
646,3,30,20,35,6.0,1000,30,9,7
647,3,35,20,35,6.0,1000,30,9,7
648,3,25,25,40,6.5,700,25,9,7
649,3,30,25,40,6.5,700,25,9,7
650,3,35,25,40,6.5,700,25,9,7
651,3,25,30,30,5.5,800,30,9,7
652,3,30,30,30,5.5,800,30,9,7
653,3,35,30,30,5.5,800,30,9,7
654,3,25,20,40,6.0,900,25,9,7
655,3,30,20,40,6.0,900,25,9,7
656,3,35,20,40,6.0,900,25,9,7
657,3,25,25,30,6.5,1000,30,9,7
658,3,30,25,30,6.5,1000,30,9,7
659,3,35,25,30,6.5,1000,30,9,7
660,3,25,30,35,5.5,700,25,9,7
661,3,30,30,35,5.5,700,25,9,7
662,3,35,30,35,5.5,700,25,9,7
663,1,100,60,40,6.0,500,15,15,5
664,1,105,60,40,6.0,500,15,15,5
665,1,110,60,40,6.0,500,15,15,5
666,1,115,60,40,6.0,500,15,15,5
667,1,120,60,40,6.0,500,15,15,5
668,1,100,65,45,6.5,600,20,15,5
669,1,105,65,45,6.5,600,20,15,5
670,1,110,65,45,6.5,600,20,15,5
671,1,115,65,45,6.5,600,20,15,5
672,1,120,65,45,6.5,600,20,15,5
673,1,100,70,50,7.0,700,25,15,5
674,1,105,70,50,7.0,700,25,15,5
675,1,110,70,50,7.0,700,25,15,5
676,1,115,70,50,7.0,700,25,15,5
677,1,120,70,50,7.0,700,25,15,5
678,1,100,75,55,7.5,800,15,15,5
679,1,105,75,55,7.5,800,15,15,5
680,1,110,75,55,7.5,800,15,15,5
681,1,115,75,55,7.5,800,15,15,5
682,1,120,75,55,7.5,800,15,15,5
683,1,100,80,60,6.0,900,20,15,5
684,1,105,80,60,6.0,900,20,15,5
685,1,110,80,60,6.0,900,20,15,5
686,1,115,80,60,6.0,900,20,15,5
687,1,120,80,60,6.0,900,20,15,5
688,1,100,60,45,6.5,1000,25,15,17
689,1,105,60,45,6.5,1000,25,15,17
690,1,110,60,45,6.5,1000,25,15,17
691,1,115,60,45,6.5,1000,25,15,17
692,1,120,60,45,6.5,1000,25,15,17
693,1,100,65,50,7.0,500,15,15,17
694,1,105,65,50,7.0,500,15,15,17
695,1,110,65,50,7.0,500,15,15,17
696,1,115,65,50,7.0,500,15,15,17
697,1,120,65,50,7.0,500,15,15,17
698,1,100,70,55,7.5,600,20,15,17
699,1,105,70,55,7.5,600,20,15,17
700,1,110,70,55,7.5,600,20,15,17
701,1,115,70,55,7.5,600,20,15,17
702,1,120,70,55,7.5,600,20,15,17
703,1,100,75,60,6.0,700,25,15,17
704,1,105,75,60,6.0,700,25,15,17
705,1,110,75,60,6.0,700,25,15,17
706,1,115,75,60,6.0,700,25,15,17
707,1,120,75,60,6.0,700,25,15,17
708,1,100,80,40,6.5,800,15,15,17
709,1,105,80,40,6.5,800,15,15,17
710,1,110,80,40,6.5,800,15,15,17
711,1,115,80,40,6.5,800,15,15,17
712,1,120,80,40,6.5,800,15,15,17
713,1,100,60,50,7.0,900,20,15,5
714,1,105,60,50,7.0,900,20,15,5
715,1,110,60,50,7.0,900,20,15,5
716,1,115,60,50,7.0,900,20,15,5
717,1,120,60,50,7.0,900,20,15,5
718,1,100,65,55,7.5,1000,25,15,5
719,1,105,65,55,7.5,1000,25,15,5
720,1,110,65,55,7.5,1000,25,15,5
721,1,115,65,55,7.5,1000,25,15,5
722,1,120,65,55,7.5,1000,25,15,5
723,1,100,70,60,6.0,500,15,15,5
724,1,105,70,60,6.0,500,15,15,5
725,1,110,70,60,6.0,500,15,15,5
726,1,115,70,60,6.0,500,15,15,5
727,1,120,70,60,6.0,500,15,15,5
728,1,100,75,40,6.5,600,20,15,5
729,1,105,75,40,6.5,600,20,15,5
730,1,110,75,40,6.5,600,20,15,5
731,1,115,75,40,6.5,600,20,15,5
732,1,120,75,40,6.5,600,20,15,5
733,1,100,80,45,7.0,700,25,15,5
734,1,105,80,45,7.0,700,25,15,5
735,1,110,80,45,7.0,700,25,15,5
736,1,115,80,45,7.0,700,25,15,5
737,1,120,80,45,7.0,700,25,15,5
738,1,100,60,55,7.5,800,15,15,17
739,1,105,60,55,7.5,800,15,15,17
740,1,110,60,55,7.5,800,15,15,17
741,1,115,60,55,7.5,800,15,15,17
742,1,120,60,55,7.5,800,15,15,17
743,1,100,65,60,6.0,900,20,15,17
744,1,105,65,60,6.0,900,20,15,17
745,1,110,65,60,6.0,900,20,15,17
746,1,115,65,60,6.0,900,20,15,17
747,1,120,65,60,6.0,900,20,15,17
748,1,100,70,40,6.5,1000,25,15,17
749,1,105,70,40,6.5,1000,25,15,17
750,1,110,70,40,6.5,1000,25,15,17
751,1,115,70,40,6.5,1000,25,15,17
752,1,120,70,40,6.5,1000,25,15,17
753,1,100,75,45,7.0,500,15,15,17
754,1,105,75,45,7.0,500,15,15,17
755,1,110,75,45,7.0,500,15,15,17
756,1,115,75,45,7.0,500,15,15,17
757,1,120,75,45,7.0,500,15,15,17
758,1,100,80,50,7.5,600,20,15,17
759,1,105,80,50,7.5,600,20,15,17
760,1,110,80,50,7.5,600,20,15,17
761,1,115,80,50,7.5,600,20,15,17
762,1,120,80,50,7.5,600,20,15,17
763,1,100,60,60,6.0,700,25,15,5
764,1,105,60,60,6.0,700,25,15,5
765,1,110,60,60,6.0,700,25,15,5
766,1,115,60,60,6.0,700,25,15,5
767,1,120,60,60,6.0,700,25,15,5
768,1,100,65,40,6.5,800,15,15,5
769,1,105,65,40,6.5,800,15,15,5
770,1,110,65,40,6.5,800,15,15,5
771,1,115,65,40,6.5,800,15,15,5
772,1,120,65,40,6.5,800,15,15,5
773,1,100,70,45,7.0,900,20,15,5
774,1,105,70,45,7.0,900,20,15,5
775,1,110,70,45,7.0,900,20,15,5
776,1,115,70,45,7.0,900,20,15,5
777,1,120,70,45,7.0,900,20,15,5
778,1,100,75,50,7.5,1000,25,15,5
779,1,105,75,50,7.5,1000,25,15,5
780,1,110,75,50,7.5,1000,25,15,5
781,1,115,75,50,7.5,1000,25,15,5
782,1,120,75,50,7.5,1000,25,15,5
783,1,100,80,55,6.0,500,15,15,5
784,1,105,80,55,6.0,500,15,15,5
785,1,110,80,55,6.0,500,15,15,5
786,1,115,80,55,6.0,500,15,15,5
787,1,120,80,55,6.0,500,15,15,5
788,1,100,40,40,6.0,500,15,15,17
789,1,105,40,40,6.0,500,15,15,17
790,1,110,40,40,6.0,500,15,15,17
791,1,115,40,40,6.0,500,15,15,17
792,1,120,40,40,6.0,500,15,15,17
793,1,100,45,45,6.5,600,20,15,17
794,1,105,45,45,6.5,600,20,15,17
795,1,110,45,45,6.5,600,20,15,17
796,1,115,45,45,6.5,600,20,15,17
797,1,120,45,45,6.5,600,20,15,17
798,1,100,50,50,7.0,700,25,15,17
799,1,105,50,50,7.0,700,25,15,17
800,1,110,50,50,7.0,700,25,15,17
801,1,115,50,50,7.0,700,25,15,17
802,1,120,50,50,7.0,700,25,15,17
803,1,100,55,55,7.5,800,15,15,17
804,1,105,55,55,7.5,800,15,15,17
805,1,110,55,55,7.5,800,15,15,17
806,1,115,55,55,7.5,800,15,15,17
807,1,120,55,55,7.5,800,15,15,17
808,1,100,60,60,6.0,900,20,15,17
809,1,105,60,60,6.0,900,20,15,17
810,1,110,60,60,6.0,900,20,15,17
811,1,115,60,60,6.0,900,20,15,17
812,1,120,60,60,6.0,900,20,15,17
813,1,100,40,45,6.5,1000,25,15,5
814,1,105,40,45,6.5,1000,25,15,5
815,1,110,40,45,6.5,1000,25,15,5
816,1,115,40,45,6.5,1000,25,15,5
817,1,120,40,45,6.5,1000,25,15,5
818,1,100,45,50,7.0,500,15,15,5
819,1,105,45,50,7.0,500,15,15,5
820,1,110,45,50,7.0,500,15,15,5
821,1,115,45,50,7.0,500,15,15,5
822,1,120,45,50,7.0,500,15,15,5
823,1,100,50,55,7.5,600,20,15,5
824,1,105,50,55,7.5,600,20,15,5
825,1,110,50,55,7.5,600,20,15,5
826,1,115,50,55,7.5,600,20,15,5
827,1,120,50,55,7.5,600,20,15,5
828,1,100,55,60,6.0,700,25,15,5
829,1,105,55,60,6.0,700,25,15,5
830,1,110,55,60,6.0,700,25,15,5
831,1,115,55,60,6.0,700,25,15,5
832,1,120,55,60,6.0,700,25,15,5
833,1,100,60,40,6.5,800,15,15,5
834,1,105,60,40,6.5,800,15,15,5
835,1,110,60,40,6.5,800,15,15,5
836,1,115,60,40,6.5,800,15,15,5
837,1,120,60,40,6.5,800,15,15,5
838,1,100,40,50,7.0,900,20,15,17
839,1,105,40,50,7.0,900,20,15,17
840,1,110,40,50,7.0,900,20,15,17
841,1,115,40,50,7.0,900,20,15,17
842,1,120,40,50,7.0,900,20,15,17
843,1,100,45,55,7.5,1000,25,15,17
844,1,105,45,55,7.5,1000,25,15,17
845,1,110,45,55,7.5,1000,25,15,17
846,1,115,45,55,7.5,1000,25,15,17
847,1,120,45,55,7.5,1000,25,15,17
848,1,100,50,60,6.0,500,15,15,17
849,1,105,50,60,6.0,500,15,15,17
850,1,110,50,60,6.0,500,15,15,17
851,1,115,50,60,6.0,500,15,15,17
852,1,120,50,60,6.0,500,15,15,17
853,1,100,55,40,6.5,600,20,15,17
854,1,105,55,40,6.5,600,20,15,17
855,1,110,55,40,6.5,600,20,15,17
856,1,115,55,40,6.5,600,20,15,17
857,1,120,55,40,6.5,600,20,15,17
858,1,100,60,45,7.0,700,25,15,17
859,1,105,60,45,7.0,700,25,15,17
860,1,110,60,45,7.0,700,25,15,17
861,1,115,60,45,7.0,700,25,15,17
862,1,120,60,45,7.0,700,25,15,17
863,1,100,40,55,7.5,800,15,15,5
864,1,105,40,55,7.5,800,15,15,5
865,1,110,40,55,7.5,800,15,15,5
866,1,115,40,55,7.5,800,15,15,5
867,1,120,40,55,7.5,800,15,15,5
868,1,100,45,60,6.0,900,20,15,5
869,1,105,45,60,6.0,900,20,15,5
870,1,110,45,60,6.0,900,20,15,5
871,1,115,45,60,6.0,900,20,15,5
872,1,120,45,60,6.0,900,20,15,5
873,1,100,50,40,6.5,1000,25,15,5
874,1,105,50,40,6.5,1000,25,15,5
875,1,110,50,40,6.5,1000,25,15,5
876,1,115,50,40,6.5,1000,25,15,5
877,1,120,50,40,6.5,1000,25,15,5
878,1,100,55,45,7.0,500,15,15,5
879,1,105,55,45,7.0,500,15,15,5
880,1,110,55,45,7.0,500,15,15,5
881,1,115,55,45,7.0,500,15,15,5
882,1,120,55,45,7.0,500,15,15,5
883,1,100,60,50,7.5,600,20,15,5
884,1,105,60,50,7.5,600,20,15,5
885,1,110,60,50,7.5,600,20,15,5
886,1,115,60,50,7.5,600,20,15,5
887,1,120,60,50,7.5,600,20,15,5
888,1,100,40,60,6.0,700,25,15,17
889,1,105,40,60,6.0,700,25,15,17
890,1,110,40,60,6.0,700,25,15,17
891,1,115,40,60,6.0,700,25,15,17
892,1,120,40,60,6.0,700,25,15,17
893,1,100,45,40,6.5,800,15,15,17
894,1,105,45,40,6.5,800,15,15,17
895,1,110,45,40,6.5,800,15,15,17
896,1,115,45,40,6.5,800,15,15,17
897,1,120,45,40,6.5,800,15,15,17
898,1,100,50,45,7.0,900,20,15,17
899,1,105,50,45,7.0,900,20,15,17
900,1,110,50,45,7.0,900,20,15,17
901,1,115,50,45,7.0,900,20,15,17
902,1,120,50,45,7.0,900,20,15,17
903,1,100,55,50,7.5,1000,25,15,17
904,1,105,55,50,7.5,1000,25,15,17
905,1,110,55,50,7.5,1000,25,15,17
906,1,115,55,50,7.5,1000,25,15,17
907,1,120,55,50,7.5,1000,25,15,17
908,1,100,60,55,6.0,500,15,15,17
909,1,105,60,55,6.0,500,15,15,17
910,1,110,60,55,6.0,500,15,15,17
911,1,115,60,55,6.0,500,15,15,17
912,1,120,60,55,6.0,500,15,15,17
913,1,60,40,40,6.0,500,15,15,5
914,1,65,40,40,6.0,500,15,15,5
915,1,70,40,40,6.0,500,15,15,5
916,1,75,40,40,6.0,500,15,15,5
917,1,80,40,40,6.0,500,15,15,5
918,1,85,40,40,6.0,500,15,15,5
919,1,90,40,40,6.0,500,15,15,5
920,1,95,40,40,6.0,500,15,15,5
921,1,100,40,40,6.0,500,15,15,5
922,1,60,45,45,6.5,600,20,15,5
923,1,65,45,45,6.5,600,20,15,5
924,1,70,45,45,6.5,600,20,15,5
925,1,75,45,45,6.5,600,20,15,5
926,1,80,45,45,6.5,600,20,15,5
927,1,85,45,45,6.5,600,20,15,5
928,1,90,45,45,6.5,600,20,15,5
929,1,95,45,45,6.5,600,20,15,5
930,1,100,45,45,6.5,600,20,15,5
931,1,60,55,55,7.0,700,25,15,5
932,1,65,55,55,7.0,700,25,15,5
933,1,70,55,55,7.0,700,25,15,5
934,1,75,55,55,7.0,700,25,15,5
935,1,80,55,55,7.0,700,25,15,5
936,1,85,55,55,7.0,700,25,15,5
937,1,90,55,55,7.0,700,25,15,5
938,1,95,55,55,7.0,700,25,15,17
939,1,100,55,55,7.0,700,25,15,17
940,1,60,60,60,7.5,800,15,15,17
941,1,65,60,60,7.5,800,15,15,17
942,1,70,60,60,7.5,800,15,15,17
943,1,75,60,60,7.5,800,15,15,17
944,1,80,60,60,7.5,800,15,15,17
945,1,85,60,60,7.5,800,15,15,17
946,1,90,60,60,7.5,800,15,15,17
947,1,95,60,60,7.5,800,15,15,17
948,1,100,60,60,7.5,800,15,15,17
949,1,60,40,45,6.0,900,20,15,17
950,1,65,40,45,6.0,900,20,15,17
951,1,70,40,45,6.0,900,20,15,17
952,1,75,40,45,6.0,900,20,15,17
953,1,80,40,45,6.0,900,20,15,17
954,1,85,40,45,6.0,900,20,15,17
955,1,90,40,45,6.0,900,20,15,17
956,1,95,40,45,6.0,900,20,15,17
957,1,100,40,45,6.0,900,20,15,17
958,1,60,45,50,6.5,1000,25,15,17
959,1,65,45,50,6.5,1000,25,15,17
960,1,70,45,50,6.5,1000,25,15,17
961,1,75,45,50,6.5,1000,25,15,17
962,1,80,45,50,6.5,1000,25,15,17
963,1,85,45,50,6.5,1000,25,15,5
964,1,90,45,50,6.5,1000,25,15,5
965,1,95,45,50,6.5,1000,25,15,5
966,1,100,45,50,6.5,1000,25,15,5
967,1,60,55,60,7.0,500,15,15,5
968,1,65,55,60,7.0,500,15,15,5
969,1,70,55,60,7.0,500,15,15,5
970,1,75,55,60,7.0,500,15,15,5
971,1,80,55,60,7.0,500,15,15,5
972,1,85,55,60,7.0,500,15,15,5
973,1,90,55,60,7.0,500,15,15,5
974,1,95,55,60,7.0,500,15,15,5
975,1,100,55,60,7.0,500,15,15,5
976,1,60,40,50,7.5,600,20,15,5
977,1,65,40,50,7.5,600,20,15,5
978,1,70,40,50,7.5,600,20,15,5
979,1,75,40,50,7.5,600,20,15,5
980,1,80,40,50,7.5,600,20,15,5
981,1,85,40,50,7.5,600,20,15,5
982,1,90,40,50,7.5,600,20,15,5
983,1,95,40,50,7.5,600,20,15,5
984,1,100,40,50,7.5,600,20,15,5
985,1,60,50,60,6.0,700,25,15,5
986,1,65,50,60,6.0,700,25,15,5
987,1,70,50,60,6.0,700,25,15,5
988,1,75,50,60,6.0,700,25,15,17
989,1,80,50,60,6.0,700,25,15,17
990,1,85,50,60,6.0,700,25,15,17
991,1,90,50,60,6.0,700,25,15,17
992,1,95,50,60,6.0,700,25,15,17
993,1,100,50,60,6.0,700,25,15,17
994,1,60,55,40,6.5,800,15,15,17
995,1,65,55,40,6.5,800,15,15,17
996,1,70,55,40,6.5,800,15,15,17
997,1,75,55,40,6.5,800,15,15,17
998,1,80,55,40,6.5,800,15,15,17
999,1,85,55,40,6.5,800,15,15,17
1000,1,90,55,40,6.5,800,15,15,17
1001,1,95,55,40,6.5,800,15,15,17
1002,1,100,55,40,6.5,800,15,15,17
1003,1,60,60,45,7.0,900,20,15,17
1004,1,65,60,45,7.0,900,20,15,17
1005,1,70,60,45,7.0,900,20,15,17
1006,1,75,60,45,7.0,900,20,15,17
1007,1,80,60,45,7.0,900,20,15,17
1008,1,85,60,45,7.0,900,20,15,17
1009,1,90,60,45,7.0,900,20,15,17
1010,1,95,60,45,7.0,900,20,15,17
1011,1,100,60,45,7.0,900,20,15,17
1012,1,60,40,55,7.5,1000,25,15,17
1013,1,65,40,55,7.5,1000,25,15,5
1014,1,70,40,55,7.5,1000,25,15,5
1015,1,75,40,55,7.5,1000,25,15,5
1016,1,80,40,55,7.5,1000,25,15,5
1017,1,85,40,55,7.5,1000,25,15,5
1018,1,90,40,55,7.5,1000,25,15,5
1019,1,95,40,55,7.5,1000,25,15,5
1020,1,100,40,55,7.5,1000,25,15,5
1021,1,60,45,60,6.0,500,15,15,5
1022,1,65,45,60,6.0,500,15,15,5
1023,1,70,45,60,6.0,500,15,15,5
1024,1,75,45,60,6.0,500,15,15,5
1025,1,80,45,60,6.0,500,15,15,5
1026,1,85,45,60,6.0,500,15,15,5
1027,1,90,45,60,6.0,500,15,15,5
1028,1,95,45,60,6.0,500,15,15,5
1029,1,100,45,60,6.0,500,15,15,5
1030,1,60,50,40,6.5,600,20,15,5
1031,1,65,50,40,6.5,600,20,15,5
1032,1,70,50,40,6.5,600,20,15,5
1033,1,75,50,40,6.5,600,20,15,5
1034,1,80,50,40,6.5,600,20,15,5
1035,1,85,50,40,6.5,600,20,15,5
1036,1,90,50,40,6.5,600,20,15,5
1037,1,95,50,40,6.5,600,20,15,5
1038,1,100,50,40,6.5,600,20,15,17
1039,1,60,55,45,7.0,700,25,15,17
1040,1,65,55,45,7.0,700,25,15,17
1041,1,70,55,45,7.0,700,25,15,17
1042,1,75,55,45,7.0,700,25,15,17
1043,1,80,55,45,7.0,700,25,15,17
1044,1,85,55,45,7.0,700,25,15,17
1045,1,90,55,45,7.0,700,25,15,17
1046,1,95,55,45,7.0,700,25,15,17
1047,1,100,55,45,7.0,700,25,15,17
1048,1,60,60,50,7.5,800,15,15,17
1049,1,65,60,50,7.5,800,15,15,17
1050,1,70,60,50,7.5,800,15,15,17
1051,1,75,60,50,7.5,800,15,15,17
1052,1,80,60,50,7.5,800,15,15,17
1053,1,85,60,50,7.5,800,15,15,17
1054,1,90,60,50,7.5,800,15,15,17
1055,1,95,60,50,7.5,800,15,15,17
1056,1,100,60,50,7.5,800,15,15,17
1057,1,60,40,60,6.0,900,20,15,17
1058,1,65,40,60,6.0,900,20,15,17
1059,1,70,40,60,6.0,900,20,15,17
1060,1,75,40,60,6.0,900,20,15,17
1061,1,80,40,60,6.0,900,20,15,17
1062,1,85,40,60,6.0,900,20,15,17
1063,1,90,40,60,6.0,900,20,15,5
1064,1,95,40,60,6.0,900,20,15,5
1065,1,100,40,60,6.0,900,20,15,5
1066,1,60,45,40,6.5,1000,25,15,5
1067,1,65,45,40,6.5,1000,25,15,5
1068,1,70,45,40,6.5,1000,25,15,5
1069,1,75,45,40,6.5,1000,25,15,5
1070,1,80,45,40,6.5,1000,25,15,5
1071,1,85,45,40,6.5,1000,25,15,5
1072,1,90,45,40,6.5,1000,25,15,5
1073,1,95,45,40,6.5,1000,25,15,5
1074,1,100,45,40,6.5,1000,25,15,5
1075,1,60,50,45,7.0,500,15,15,5
1076,1,65,50,45,7.0,500,15,15,5
1077,1,70,50,45,7.0,500,15,15,5
1078,1,75,50,45,7.0,500,15,15,5
1079,1,80,50,45,7.0,500,15,15,5
1080,1,85,50,45,7.0,500,15,15,5
1081,1,90,50,45,7.0,500,15,15,5
1082,1,95,50,45,7.0,500,15,15,5
1083,1,100,50,45,7.0,500,15,15,5
1084,1,60,55,50,7.5,600,20,15,5
1085,1,65,55,50,7.5,600,20,15,5
1086,1,70,55,50,7.5,600,20,15,5
1087,1,75,55,50,7.5,600,20,15,5
1088,1,80,55,50,7.5,600,20,15,17
1089,1,85,55,50,7.5,600,20,15,17
1090,1,90,55,50,7.5,600,20,15,17
1091,1,95,55,50,7.5,600,20,15,17
1092,1,100,55,50,7.5,600,20,15,17
1093,1,60,60,55,6.0,700,25,15,17
1094,1,65,60,55,6.0,700,25,15,17
1095,1,70,60,55,6.0,700,25,15,17
1096,1,75,60,55,6.0,700,25,15,17
1097,1,80,60,55,6.0,700,25,15,17
1098,1,85,60,55,6.0,700,25,15,17
1099,1,90,60,55,6.0,700,25,15,17
1100,1,95,60,55,6.0,700,25,15,17
1101,1,100,60,55,6.0,700,25,15,17
1102,0,20,30,20,6.0,500,25,4,9
1103,0,25,30,20,6.0,500,25,4,9
1104,0,30,30,20,6.0,500,25,4,9
1105,0,20,35,25,6.5,600,30,4,9
1106,0,25,35,25,6.5,600,30,4,9
1107,0,30,35,25,6.5,600,30,4,9
1108,0,20,40,20,7.0,500,25,4,9
1109,0,25,40,20,7.0,500,25,4,9
1110,0,30,40,20,7.0,500,25,4,9
1111,0,20,30,25,7.5,600,30,4,15
1112,0,25,30,25,7.5,600,30,4,15
1113,0,30,30,25,7.5,600,30,4,15
1114,0,20,35,20,6.0,500,25,4,15
1115,0,25,35,20,6.0,500,25,4,15
1116,0,30,35,20,6.0,500,25,4,15
1117,0,20,40,25,6.5,600,30,4,15
1118,0,25,40,25,6.5,600,30,4,15
1119,0,30,40,25,6.5,600,30,4,15
1120,0,50,25,30,6.0,500,25,4,9
1121,0,55,25,30,6.0,500,25,4,9
1122,0,60,25,30,6.0,500,25,4,9
1123,0,50,30,35,6.5,600,30,4,9
1124,0,55,30,35,6.5,600,30,4,9
1125,0,60,30,35,6.5,600,30,4,9
1126,0,50,25,40,7.0,500,25,4,9
1127,0,55,25,40,7.0,500,25,4,9
1128,0,60,25,40,7.0,500,25,4,9
1129,0,50,30,30,7.5,600,30,4,15
1130,0,55,30,30,7.5,600,30,4,15
1131,0,60,30,30,7.5,600,30,4,15
1132,0,50,25,35,6.0,500,25,4,15
1133,0,55,25,35,6.0,500,25,4,15
1134,0,60,25,35,6.0,500,25,4,15
1135,0,50,30,40,6.5,600,30,4,15
1136,0,55,30,40,6.5,600,30,4,15
1137,0,60,30,40,6.5,600,30,4,15
1138,0,40,20,20,5.5,500,25,4,9
1139,0,45,20,20,5.5,500,25,4,9
1140,0,50,20,20,5.5,500,25,4,9
1141,0,40,30,30,6.0,600,30,4,9
1142,0,45,30,30,6.0,600,30,4,9
1143,0,50,30,30,6.0,600,30,4,9
1144,0,40,20,30,6.5,500,25,4,9
1145,0,45,20,30,6.5,500,25,4,9
1146,0,50,20,30,6.5,500,25,4,9
1147,0,40,30,20,7.0,600,30,4,15
1148,0,45,30,20,7.0,600,30,4,15
1149,0,50,30,20,7.0,600,30,4,15
1150,1,120,60,40,6.0,500,20,6,17
1151,1,125,60,40,6.0,500,20,6,17
1152,1,130,60,40,6.0,500,20,6,17
1153,1,135,60,40,6.0,500,20,6,17
1154,1,140,60,40,6.0,500,20,6,17
1155,1,145,60,40,6.0,500,20,6,17
1156,1,150,60,40,6.0,500,20,6,17
1157,1,120,65,45,6.5,600,25,6,17
1158,1,125,65,45,6.5,600,25,6,17
1159,1,130,65,45,6.5,600,25,6,17
1160,1,135,65,45,6.5,600,25,6,17
1161,1,140,65,45,6.5,600,25,6,17
1162,1,145,65,45,6.5,600,25,6,17
1163,1,150,65,45,6.5,600,25,6,17
1164,1,120,70,50,7.0,700,30,6,17
1165,1,125,70,50,7.0,700,30,6,17
1166,1,130,70,50,7.0,700,30,6,17
1167,1,135,70,50,7.0,700,30,6,17
1168,1,140,70,50,7.0,700,30,6,17
1169,1,145,70,50,7.0,700,30,6,17
1170,1,150,70,50,7.0,700,30,6,17
1171,1,120,75,55,7.5,500,20,6,17
1172,1,125,75,55,7.5,500,20,6,17
1173,1,130,75,55,7.5,500,20,6,17
1174,1,135,75,55,7.5,500,20,6,17
1175,1,140,75,55,7.5,500,20,6,17
1176,1,145,75,55,7.5,500,20,6,17
1177,1,150,75,55,7.5,500,20,6,17
1178,1,120,80,60,6.0,600,25,6,17
1179,1,125,80,60,6.0,600,25,6,17
1180,1,130,80,60,6.0,600,25,6,17
1181,1,135,80,60,6.0,600,25,6,17
1182,1,140,80,60,6.0,600,25,6,17
1183,1,145,80,60,6.0,600,25,6,17
1184,1,150,80,60,6.0,600,25,6,17
1185,1,120,60,45,6.5,700,30,6,15
1186,1,125,60,45,6.5,700,30,6,15
1187,1,130,60,45,6.5,700,30,6,15
1188,1,135,60,45,6.5,700,30,6,15
1189,1,140,60,45,6.5,700,30,6,15
1190,1,145,60,45,6.5,700,30,6,15
1191,1,150,60,45,6.5,700,30,6,15
1192,1,120,65,50,7.0,500,20,6,15
1193,1,125,65,50,7.0,500,20,6,15
1194,1,130,65,50,7.0,500,20,6,15
1195,1,135,65,50,7.0,500,20,6,15
1196,1,140,65,50,7.0,500,20,6,15
1197,1,145,65,50,7.0,500,20,6,15
1198,1,150,65,50,7.0,500,20,6,15
1199,1,120,70,55,7.5,600,25,6,15
1200,1,125,70,55,7.5,600,25,6,15
1201,1,130,70,55,7.5,600,25,6,15
1202,1,135,70,55,7.5,600,25,6,15
1203,1,140,70,55,7.5,600,25,6,15
1204,1,145,70,55,7.5,600,25,6,15
1205,1,150,70,55,7.5,600,25,6,15
1206,1,120,75,60,6.0,700,30,6,15
1207,1,125,75,60,6.0,700,30,6,15
1208,1,130,75,60,6.0,700,30,6,15
1209,1,135,75,60,6.0,700,30,6,15
1210,1,140,75,60,6.0,700,30,6,15
1211,1,145,75,60,6.0,700,30,6,15
1212,1,150,75,60,6.0,700,30,6,15
1213,1,120,80,40,6.5,500,20,6,15
1214,1,125,80,40,6.5,500,20,6,15
1215,1,130,80,40,6.5,500,20,6,15
1216,1,135,80,40,6.5,500,20,6,15
1217,1,140,80,40,6.5,500,20,6,15
1218,1,145,80,40,6.5,500,20,6,15
1219,1,150,80,40,6.5,500,20,6,15
1220,1,120,60,50,7.0,600,25,6,13
1221,1,125,60,50,7.0,600,25,6,13
1222,1,130,60,50,7.0,600,25,6,13
1223,1,135,60,50,7.0,600,25,6,13
1224,1,140,60,50,7.0,600,25,6,13
1225,1,145,60,50,7.0,600,25,6,13
1226,1,150,60,50,7.0,600,25,6,13
1227,1,120,65,55,7.5,700,30,6,13
1228,1,125,65,55,7.5,700,30,6,13
1229,1,130,65,55,7.5,700,30,6,13
1230,1,135,65,55,7.5,700,30,6,13
1231,1,140,65,55,7.5,700,30,6,13
1232,1,145,65,55,7.5,700,30,6,13
1233,1,150,65,55,7.5,700,30,6,13
1234,1,120,70,60,6.0,500,20,6,13
1235,1,125,70,60,6.0,500,20,6,13
1236,1,130,70,60,6.0,500,20,6,13
1237,1,135,70,60,6.0,500,20,6,13
1238,1,140,70,60,6.0,500,20,6,13
1239,1,145,70,60,6.0,500,20,6,13
